record_id,row_index,smiles,prop,repeat_unit_id
dr_2a42017992a34f0725eb,6888,*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,tg,ru_5f7fce855a0f33d434c4
dr_0d81d3cdc46396af4eca,6889,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,tg,ru_266b587d3ff443092c12
dr_ea220817e6a32b455283,6890,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,tg,ru_cd769779d0549ea713e1
dr_6b84a165288aecfca99d,6891,*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,tg,ru_9e831ededf9151013d43
dr_6b82ec7096abac8e9c05,6892,*CCCNC(=O)c1ccc(C(=O)N*)cc1,tg,ru_354fe815a7ff57c3f017
dr_8070aa42b885cffb0e90,6893,*CCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,tg,ru_93ecaa006fbce2a0d94d
dr_052e008ae21f0cde357a,6894,*CCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,tg,ru_14357046372b0f0b64a0
dr_0d17e1bafa99f16769db,6895,*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,tg,ru_afc75b0c7df93b917b99
dr_3cad65c35576365edb47,6896,*CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,tg,ru_4fbd3e56c56537b18718
dr_a18a733ca85b8c83b1b5,6897,*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,tg,ru_08b777809809394dbba9
dr_4d10b7fa844cce9d188f,6898,*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,tg,ru_6659f26fc9eb734d0970
dr_97faf7e19dc2ccc931b4,6899,*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,tg,ru_96f14ab623e41733f869
dr_f6cfa1b835916f65574a,6900,*CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N*)CC1,tg,ru_66dfc73b70f80fbf8323
dr_c4668f71f58854a3e58f,6901,*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,tg,ru_bb272bbd8dfd4acb3fb9
dr_129197e6eede26fd5e5e,6902,*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,tg,ru_89a5e073d734e55ad882
dr_9a61b8243c8dc5f1c2bb,6903,*Nc1cccc(NC(=O)CCCCC(*)=O)c1,tg,ru_703c35748fbbee41d3e2
dr_8c21c1da38b2693d4b9b,6904,*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,tg,ru_73fd2b43168706325dd8
dr_d5c89c91230d65a760cb,6905,*Nc1cccc(NC(=O)CCCCCCC(*)=O)c1,tg,ru_f5a10124ca1f902caa50
dr_85b7844d659a19aeb283,6906,*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1,tg,ru_e20bcfaa8e007a1a5b85
dr_d7a0b216093854c9fd9b,6907,*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCC(*)=O)cc2)cc1,tg,ru_4beae14e2573a79a34f9
dr_833d9c6b5e9ec1cf2270,6908,*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,tg,ru_24fa61fa3827dc7ca762
dr_94ff23c33f06ab7634a8,6909,*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCCC(*)=O)cc2)cc1,tg,ru_8ab0b758d3a548eefe6f
dr_dce934fb9f5281d0716f,6910,*CCCCCCCCCCC(=O)N(*)C,tg,ru_1b9ac346ea37aec994b7
dr_65011374a0bd3fba4b56,6911,*CCCCCCCCCCCC(=O)N(*)C,tg,ru_f09008a8ae143ca6b392
dr_82e55ac5cc7e4d559e7b,6912,*NC(CCC(=O)OCc1ccccc1)C(*)=O,tg,ru_4db846de8c049435c276
dr_4661857372870733ae2b,6913,*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,tg,ru_a9a187dc1d0a74bb9b10
dr_27379d8aff4c1d0541e7,6914,*Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(*)=O)cc3)cc2)cc1,tg,ru_f4d662900ea612f4df78
dr_d07134412b652280b36c,6915,*CCCCCCNC(=O)C(=O)N*,tg,ru_459652285f33e1f50ac8
dr_3e449991633d44318baa,6916,*C(=O)c1ccc(C(=O)N2CC(C)N(*)CC2C)cc1,tg,ru_64018a913adcdb32353d
dr_9837d192626426115008,6917,*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,tg,ru_a93503c46fcbdaa83ad6
dr_121c82df19722f20cef2,6918,*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,tg,ru_3fef7bd0282b29d29f4b
dr_076dc8dd790dcbb0b182,6919,*Nc1ccc(CC(C)(C)NC(=O)CCCCC(*)=O)cc1,tg,ru_f2e4a81246bdd575bdf3
dr_11f36f188b4e28078034,6920,*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,tg,ru_9db23ca9acafb12c1926
dr_f8f952f5e5fb71930f13,6921,*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,tg,ru_97813fab9273994828a7
dr_04f21cd71dacfcbc16bc,6922,*CC(C)C(=O)N*,tg,ru_4577883fdf8df97478d1
dr_cf6c7a511dbf425a8188,6923,*C(=O)NC1CCCC(*)O1,tg,ru_7ba927f38a2c26217748
dr_17d71d1d96b2265b126f,6924,*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,tg,ru_a6c25b3987f1afa95e18
dr_bafcea7b8a69f538df47,6925,*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,tg,ru_396a339c8ad2afc888e2
dr_b9100ccd575a3cea69cf,6926,*NC(CCC(=O)OCCCCC)C(*)=O,tg,ru_81bc5f86fe9e59497a7a
dr_f057755825a7d66660ad,6927,*NC(CCC(=O)OCCCC)C(*)=O,tg,ru_01362d8353c7b1785525
dr_98755ccfe7e1941355f3,6928,*NC(CCC(=O)OCCCCCC)C(*)=O,tg,ru_8c9df62cab9640b1d7c9
dr_1d729dd2c8b5e97877c1,6929,*NC(CCC(=O)OCC)C(*)=O,tg,ru_f2331c0d9ff9fb001c96
dr_9bce2f478ca6a6641aab,6930,*NC(CCC(=O)OCCCCCCCC)C(*)=O,tg,ru_b6b0d0fcb7b9f055ca7b
dr_674abcd2ff5509fd05d8,6931,*NC(CCC(=O)OCCC)C(*)=O,tg,ru_3f664c1d7b67172cc96a
dr_f8f0c4274d7c8c708ae5,6932,*CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,tg,ru_64e7343c5d3ea0ed61a4
dr_fc9e6ff952ec6ff17800,6933,*CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,tg,ru_5b0461e9c8581c13001e
dr_f4b3650ff1b45700acf6,6934,*CCCCCCNC(=O)CCc1ccc(CC(=O)N*)cc1,tg,ru_2d2251e1767974c59353
dr_e2c61881b916ddced8d3,6935,*CCCCCCNC(=O)CC(C)(C)c1ccc(C(C)(C)CC(=O)N*)cc1,tg,ru_df95fdfec3e61ca74aaf
dr_66663f2d220ba769ef16,6936,*CCCCCCNC(=O)CC(C)c1ccc(C(C)CC(=O)N*)cc1,tg,ru_2508ffb98ab633b711a2
dr_a16c97462e2771564353,6937,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,tg,ru_86cd08124cb55040c588
dr_c5847714ea714e78f08d,6938,*Nc1ccc(NC(=O)CCCCCCCC(*)=O)cc1,tg,ru_c8a326fece54bebfeda0
dr_85edd424a25997effb25,6939,*Nc1ccc(NC(=O)CCCC(*)=O)cc1,tg,ru_5f7dc3bdc85fbcb5bc66
dr_08d4142868b455b6cd9b,6940,*CCCCNC(=O)c1cccc(C(=O)N*)c1,tg,ru_07139dcd94aa2d2e059c
dr_6c9f67be1953282b921f,6941,*CCCCCCNC(=O)c1c(Cl)c(Cl)c(C(=O)N*)c(Cl)c1Cl,tg,ru_a61844e663e01fa4d9da
dr_a4c0e4373dcf1b5587ad,6942,*CCCCCCCCc1nc2cc(NC(=O)CCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,tg,ru_5b7fb675309d11f11694
dr_6a85f1a8f90d5fccf530,6943,*CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,tg,ru_a7cec77c1601e3f41c1d
dr_3b8d608d866dc9924215,6944,*CCCCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,tg,ru_f9d6dceacd4ba368017e
dr_660cf1df5fc4d7e382f0,6945,*CCCCCCc1nc2cc(NC(=O)CCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,tg,ru_d37ff966c37cec14701f
dr_35c54d154659df906e72,6946,*Nc1ccc(NC(=O)CCCCCC(*)=O)cc1,tg,ru_ea2b3c28286d19fcc49a
dr_3443eca6b8506e6ede7a,6947,*Nc1ccc(CCNC(=O)CCCCC(*)=O)cc1,tg,ru_e52d3d87ce6ac6c223ea
dr_02746264508aade241e4,6948,*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(S(=O)(=O)c3ccccc3)c2)c1,tg,ru_43de27e218adbee99de9
dr_a5d73b7ace7538e2279b,6949,*Nc1ccc(NC(=O)c2cc(C(*)=O)cc(S(=O)(=O)c3ccccc3)c2)cc1,tg,ru_20c4a729761a2f03b110
dr_5078e38cb80191755b34,6950,*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,tg,ru_fd8dd042be8f486ebc42
dr_15cfac18d76105a08d28,6951,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,tg,ru_03fe1eae7eca1b0cc796
dr_c16deb035d79c6c56d5b,6952,*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,tg,ru_94f285ac11e26c2e28d4
dr_3f340de1ad212c82deb2,6953,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,tg,ru_897f09e89866cd2c0637
dr_c8b82908e848710932e8,6954,*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,tg,ru_b93838b5025783604305
dr_948e060795129fa88ea8,6955,*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,tg,ru_8251fcbe21a3d7adab7d
dr_6b18fa83d8affc38344c,6956,*Nc1ccc(NC(=O)c2cccc(C(=O)c3ccc(C(*)=O)cc3)c2)cc1,tg,ru_094af2e3de0ff94c6813
dr_58aca1089f245c524948,6957,*Nc1cccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,tg,ru_69c1d51b1f026f4c1cf2
dr_ebfa71d9d581d5019bc9,6958,*Nc1ccc(Cc2ccc(NC(=O)/C=C/c3ccc(/C=C/C(*)=O)cc3)cc2)cc1,tg,ru_b500db2f229d7e347a65
dr_f9be92b003d0b2a4ed28,6959,*Nc1c(-c2ccccc2)cc(-c2ccc(-c3cc(-c4ccccc4)c(NC(=O)c4ccc(C(*)=O)cc4)c(-c4ccccc4)c3)cc2)cc1-c1ccccc1,tg,ru_ab6c2e697e42c6c7f23a
dr_f7e85ae5a1aebc53f450,6960,*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,tg,ru_d0630a9d1dc93d1c30a6
dr_99ae48ebf832dbaae987,6961,*Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c(C)c2C)cc1,tg,ru_3fa564509672cfb4c5e7
dr_e29c88f82c11a21c75a2,6962,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(C#N)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(C#N)cc2)c1,tg,ru_1d07e851bdcb8774a0c0
dr_8c826f5d97d32739f871,6963,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3[nH]2)c1,tg,ru_f97fd45f6385ff4f7cfb
dr_0544a428a1da0c9b3b2c,6964,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(C#N)cc2)c1,tg,ru_8044ec5bbc424b212b4a
dr_9ffde4db991f3c89d42b,6965,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(C#N)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c1,tg,ru_c49f052555394a772c07
dr_bf2de0399b29157b87c0,6966,*CCN(C)C(=O)CCCCCCCCC(=O)N(*)C,tg,ru_6804f7e5477330c26514
dr_254ab4b49e878e4b32af,6967,*Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,tg,ru_689bc919fc33d834b397
dr_64d8bf1eccc7cdba4126,6968,*CCCCCCNC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)N*)cc32)cc1,tg,ru_9cab24854b9c5bed77ff
dr_ead3e66b4d9925a32a61,6969,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3oc2=O)c1,tg,ru_6d2bf779fcd1f39573e5
dr_279986b87071ff1d0e51,6970,*CCOC(=O)NCCCCCCNC(=O)O*,tg,ru_b4beeb44a86c9506cb97
dr_c6ab1cfdc3c6769d67c7,6971,*CCOC(=O)NCCCCCCCCCNC(=O)O*,tg,ru_8833a2c2fa8ab9f4a859
dr_b1a25ff116dd43e63f3c,6972,*CCOC(=O)NCCCCCCCCCCNC(=O)O*,tg,ru_8109cf2f12b00f1f25a8
dr_f947a58575375cf93e76,6973,*CCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_d6216fd4ba1cc2913e07
dr_7603c16443c51af73638,6974,*CCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_7e687321265ff7ef0237
dr_30d8b631bb84a36e4bdb,6975,*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_1953110a15fd7c6ecc40
dr_7ae4229e5a9f6459817e,6976,*CCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_b74f6e976b011492f097
dr_fe7469c5544551b9199c,6977,*CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_35777c8ef2a7539443e5
dr_bf889fe4b827f929b072,6978,*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_8869014cea846006200b
dr_85d1a0d76b05d4e0c1d7,6979,*CCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_00103ca9dbd594ed09e8
dr_d8c35cf2e3ac29d01be3,6980,*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_2584fba1d2d3c5a147b2
dr_8171df8d0110be9eb563,6981,*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_11154c3f97f850939cb9
dr_d6d481010b3b31c4b12a,6982,*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_9747c5578359240df855
dr_0fc835d090dc78b8b713,6983,*CCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_edf5a34de26128ecc1be
dr_58eb9abbb768542ca473,6984,*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_87dc76cbd4a8226a82f6
dr_c8db5ee6a4f8c71165e8,6985,*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,tg,ru_d09183c52bffef0edcda
dr_af6b5b7c80215ac89e99,6986,*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,tg,ru_ef1c7b85f7cc57e71858
dr_c19fb905a4771e18b175,6987,*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,tg,ru_528df99993f1b0d220d9
dr_10d7a5786a4635de9523,6988,*CC#CCOC(=O)NCCCCCCNC(=O)O*,tg,ru_897bb7da4e53138408a0
dr_d0c4d0fee3fc89f0d8e1,6989,*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,tg,ru_74a446e197f822712c4f
dr_703fe000cc211882cd75,6990,*CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_69a9f5dce3905dd1bcb7
dr_a8782d7e11d5bcba0e9e,6991,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,tg,ru_c147a1eb1b9064ba614b
dr_ecdec447d18cb35cd2c8,6992,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_990c84a8db7c6ad0cde0
dr_c1863af72f0fb25abb93,6993,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,tg,ru_3b8805903c77d87b2fd3
dr_184add758462f92b0894,6994,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,tg,ru_4b84db764f3515e86ede
dr_775aed8e476ee41d789d,6995,*CCOC(=O)Nc1cc(NC(=O)O*)ccc1C,tg,ru_693e06bde9adba6e5550
dr_d6969b72b84a36bfccfb,6996,*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,tg,ru_1391fb22fdd02133562d
dr_b544f9ca79f58efacf17,6997,*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_f0872b4c4637d20ae1c8
dr_3b24c4ca4b29016f03a6,6998,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_48af27e04ada15dc8ec6
dr_73677fc59a05f6740e17,6999,*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_fbc20a5577f958ffa172
dr_1ec42fd83c4eec07cdd1,7000,*CCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_6bdc5139fe17f63039f2
dr_f4b8434c8024dc879909,7001,*CC(CC)(CC)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_30f2833fe904f3e33e72
dr_af3aa80b280977b96dd6,7002,*CCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_b02dc9ffac6b81402b4a
dr_4933177c4be94a31e630,7003,*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_5ffa24d8c1a59cec1a87
dr_92180a556dcff8781f9b,7004,*CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_7c512065719c64d3798c
dr_0dc5cbf4bb015fd982fa,7005,*CCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,tg,ru_dc6eb552303308315e34
dr_67c34683160142dd96fb,7006,*CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,tg,ru_66ac61d7b312015c4195
dr_785318dcf4b22d28f062,7007,*CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,tg,ru_35f275209a85b1a1ce61
dr_dd7e3e9966255e55fbde,7008,*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,tg,ru_4a02898581ddf5efb065
dr_28eed336b30082413288,7009,*CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_ca745c5492ccb5eba6b3
dr_a44fb298eef66a2e5d47,7010,*CCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_ef607a3f44ba96182579
dr_347fa247c0cc764ad29c,7011,*CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_e16b53ef15bf0068bf52
dr_3444f0dfd5ba3166057a,7012,*CCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_8ca722987098f8291093
dr_5594a382e6f3716e4c3b,7013,*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_70a7bb27087b089da4b2
dr_4b5945fabacf340d12e4,7014,*CCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_3b269a335a94cf616e9e
dr_b31b7d97e28a7bbda253,7015,*CCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_07fbd9ad9afd551ed149
dr_63cf59652a3828177566,7016,*CCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_c8165b34eaa7c66e69d2
dr_0bf886bbe114ebfff711,7017,*CCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_d7bc1adb43686a52f902
dr_5c946767261db6316e20,7018,*CCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_742a53b9143c42565af1
dr_1f9ea1626670e86f2992,7019,*CCCCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_87102ea354e991a1c8c2
dr_9e75a5a0a828c56b6954,7020,*CCCCCCCCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_3cba825877f173390553
dr_ba62e66c8faf69a941f2,7021,*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,tg,ru_b8d1910149d97dcdfcbf
dr_b5a1c3875da3e1317350,7022,*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,tg,ru_a3a1b68a79ee32da5c7e
dr_3cd1a69756b04aededea,7023,*CCOC(=O)Nc1ccc(CCc2ccc(NC(=O)O*)cc2)cc1,tg,ru_733fd8b125ed5c238b50
dr_42c73dfd032e91425001,7024,*CCOC(=O)Nc1ccc(CCCc2ccc(NC(=O)O*)cc2)cc1,tg,ru_48eefd5608cdc20160ac
dr_0a66f1c1b29063f53341,7025,*CCOC(=O)Nc1ccc(CCCCc2ccc(NC(=O)O*)cc2)cc1,tg,ru_be76f944b2916fa4373b
dr_0595f89d7bc154905125,7026,*C(=O)OCCOC(=O)N1CCN(*)CC1,tg,ru_e0b13edcad7e8547db50
dr_ff0738ae5b7a12237cd0,7027,*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,tg,ru_d9145d22baeade3c3bd8
dr_5120ffea5b3bbd20973d,7028,*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,tg,ru_7f4656a4ac5390ba20fb
dr_07bf49abefdd8488f8cb,7029,*CC1CCC(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)CC1,tg,ru_2af3dc19d24fa174e07c
dr_2243ec2908631bc638d4,7030,*CCCCCCOC(=O)NCCCCNC(=O)O*,tg,ru_67d26845016a079526c8
dr_617d603d287740feb1ab,7031,*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,tg,ru_b3801febedd96b9e0c3e
dr_ee8e373f985d71172eae,7032,*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)NCCCCCCNC(=O)O*,tg,ru_d9ed50baef7b0fb4b9b0
dr_8344dcfb0b62db212039,7033,*C(=O)OCC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)N1CC(C)N(*)CC1C,tg,ru_f2762a9aa1b4649fd1bc
dr_07bf852658737d92d82e,7034,*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,tg,ru_2b9f000316609e4531a1
dr_f0eb0a8ee634728bb503,7035,*OC(c1ccco1)C(OC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,tg,ru_706682257ea94f81a54b
dr_737338602357b0688b5b,7036,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,tg,ru_9311a19d5554395f0922
dr_cda87023dcf633fc735f,7037,*OC(COC(=O)NCCCCCCNC(*)=O)c1ccco1,tg,ru_ab4d1c59f76e6f2212f2
dr_de91c907d1cc001fbffa,7038,*Oc1ccc(C(c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,ru_3d8d7f3519dbc5f65256
dr_432b78e07d8546b4ba08,7039,*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,tg,ru_bfb2a31f760565e2088f
dr_26b8af9f03be8e512928,7040,*CCCCCCCNC(=O)N*,tg,ru_ef30cfd6d9f741b048ef
dr_ee52d49ce1bddcc52138,7041,*CCCCCCCCCNC(=O)N*,tg,ru_8fd280d94326ed1cae1b
dr_ddbe1817c339f5662087,7042,*CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,tg,ru_838716c2c87bdacdde48
dr_f6863c3ded717a135928,7043,*CCCCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,tg,ru_e2c43690f13cff28584a
dr_39adf9a0ff8e437df61e,7044,*CCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,tg,ru_7fbda1311900842787bd
dr_72ea2e85c6db0aa68d76,7045,*CCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,tg,ru_7489b5aba82ee0b0c307
dr_aa6bf9d7e1dda33be6ed,7046,*CCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,tg,ru_4ffe6f30ac3c15592904
dr_3404c8fd484cc57b885e,7047,*CCCCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,tg,ru_efb0a4a03bc540e76437
dr_b4697b7aa3105d8cb7cb,7048,*CCCCCCCCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,tg,ru_4e4fae09f993169bdbb3
dr_345847830f4c2a49001d,7049,*CCCCCCCCCCCCCCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,tg,ru_8b092b67dd9f9a2548b8
dr_5159c040a1abb76759c0,7050,*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCNC(*)=O)cc2)cc1,tg,ru_f3f97501d1a4a1d252ab
dr_aa537fbd990113cd34e6,7051,*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCNC(*)=O)cc2)cc1,tg,ru_9e5169695bedbc836b4d
dr_3fe69befec978338397f,7052,*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCNC(*)=O)cc2)cc1,tg,ru_2751c4b83cb82cfce642
dr_a541b97cf37b74d73a46,7053,*Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCCCNC(*)=O)cc2)cc1,tg,ru_22ebf178b63fe3c7ead0
