node_id,node_type,source_id,canonical_name,display_name,properties_json,source_scope,active,created_by,schema_version
kg_repeatunit_ru_36c0fa8192e282907a14,RepeatUnit,ru_36c0fa8192e282907a14,*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,"{""canonical_smiles"": ""*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1"", ""formula"": ""C18H16*2O3S2"", ""molecular_weight_M0"": ""344.457000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;tg"", ""raw_smiles"": ""*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1"", ""repeat_unit_id"": ""ru_36c0fa8192e282907a14"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36c0fa8192e282907a14a6ad"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36ce2931e19e74714f18,RepeatUnit,ru_36ce2931e19e74714f18,*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,"{""canonical_smiles"": ""*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1"", ""formula"": ""C28H16*2N4"", ""molecular_weight_M0"": ""408.464000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc;tg"", ""raw_smiles"": ""*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1"", ""repeat_unit_id"": ""ru_36ce2931e19e74714f18"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36ce2931e19e74714f18ca89"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36cf1be5ceb5b2b084a8,RepeatUnit,ru_36cf1be5ceb5b2b084a8,*CC(C)COC(=O)c1ccc(C(=O)O*)cc1,*CC(C)COC(=O)c1ccc(C(=O)O*)cc1,"{""canonical_smiles"": ""*CC(C)COC(=O)c1ccc(C(=O)O*)cc1"", ""formula"": ""C12H12*2O4"", ""molecular_weight_M0"": ""220.224000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CC(C)COC(=O)c1ccc(C(=O)O*)cc1"", ""repeat_unit_id"": ""ru_36cf1be5ceb5b2b084a8"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36cf1be5ceb5b2b084a827f5"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36eaa3214a4ad15d4c25,RepeatUnit,ru_36eaa3214a4ad15d4c25,*CCCC(C)CCC(=O)O*,*CCCC(C)CCC(=O)O*,"{""canonical_smiles"": ""*CCCC(C)CCC(=O)O*"", ""formula"": ""C8H14*2O2"", ""molecular_weight_M0"": ""142.198000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc"", ""raw_smiles"": ""*CCCC(C)CCC(=O)O*"", ""repeat_unit_id"": ""ru_36eaa3214a4ad15d4c25"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36eaa3214a4ad15d4c251553"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36f07f78e393a9b8ef82,RepeatUnit,ru_36f07f78e393a9b8ef82,*CC(=O)NCCCCCCNC(=O)CS*,*CC(=O)NCCCCCCNC(=O)CS*,"{""canonical_smiles"": ""*CC(=O)NCCCCCCNC(=O)CS*"", ""formula"": ""C10H18*2N2O2S"", ""molecular_weight_M0"": ""230.333000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CC(=O)NCCCCCCNC(=O)CS*"", ""repeat_unit_id"": ""ru_36f07f78e393a9b8ef82"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36f07f78e393a9b8ef82281d"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36fabe87266a3b68ea62,RepeatUnit,ru_36fabe87266a3b68ea62,*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,"{""canonical_smiles"": ""*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1"", ""formula"": ""C30H21*2O3P"", ""molecular_weight_M0"": ""460.469000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1"", ""repeat_unit_id"": ""ru_36fabe87266a3b68ea62"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36fabe87266a3b68ea62b076"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_36fd5cdf7ec2d3fb6f78,RepeatUnit,ru_36fd5cdf7ec2d3fb6f78,*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,"{""canonical_smiles"": ""*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1"", ""formula"": ""C18H16*2O5"", ""molecular_weight_M0"": ""312.321000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;tg"", ""raw_smiles"": ""*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1"", ""repeat_unit_id"": ""ru_36fd5cdf7ec2d3fb6f78"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""36fd5cdf7ec2d3fb6f78584d"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3704047858ef816ed9e5,RepeatUnit,ru_3704047858ef816ed9e5,*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,"{""canonical_smiles"": ""*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1"", ""formula"": ""C16H28*2N2O2"", ""molecular_weight_M0"": ""280.412000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc"", ""raw_smiles"": ""*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1"", ""repeat_unit_id"": ""ru_3704047858ef816ed9e5"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3704047858ef816ed9e5c627"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3705303c5b9508670b64,RepeatUnit,ru_3705303c5b9508670b64,*CCCCCCCCCNC(=O)CCCCC(=O)N*,*CCCCCCCCCNC(=O)CCCCC(=O)N*,"{""canonical_smiles"": ""*CCCCCCCCCNC(=O)CCCCC(=O)N*"", ""formula"": ""C15H28*2N2O2"", ""molecular_weight_M0"": ""268.401000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;tg"", ""raw_smiles"": ""*CCCCCCCCCNC(=O)CCCCC(=O)N*"", ""repeat_unit_id"": ""ru_3705303c5b9508670b64"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3705303c5b9508670b648cc4"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_370ee174a0ce3fb135b6,RepeatUnit,ru_370ee174a0ce3fb135b6,*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5c(C(F)(F)F)c6c(=O)n(*)c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5c(C(F)(F)F)c6c(=O)n(*)c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5c(C(F)(F)F)c6c(=O)n(*)c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1"", ""formula"": ""C30H12*2F6N2O4"", ""molecular_weight_M0"": ""578.424000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5c(C(F)(F)F)c6c(=O)n(*)c(=O)c6c(C(F)(F)F)c5c4=O)cc3)cc2)cc1"", ""repeat_unit_id"": ""ru_370ee174a0ce3fb135b6"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""370ee174a0ce3fb135b6c6d5"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_371517396f983796799f,RepeatUnit,ru_371517396f983796799f,*CC(*)c1ccccc1Cl,*CC(*)c1ccccc1Cl,"{""canonical_smiles"": ""*CC(*)c1ccccc1Cl"", ""formula"": ""C8H7*2Cl"", ""molecular_weight_M0"": ""138.597000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc;tg"", ""raw_smiles"": ""*CC(*)c1ccccc1Cl"", ""repeat_unit_id"": ""ru_371517396f983796799f"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""371517396f983796799f38b9"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3719216fb8e9cd6e8106,RepeatUnit,ru_3719216fb8e9cd6e8106,*c1cc(C)c(/N=C/c2ccc(OCc3ccccc3COc3ccc(/C=N/c4cc(C)c(N5C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C5=O)c%108)C(=O)N(*)C9=O)cc4C)cc3OC)c(OC)c2)cc1C,*c1cc(C)c(/N=C/c2ccc(OCc3ccccc3COc3ccc(/C=N/c4cc(C)c(N5C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C5=O)c%108)C(=O)N(*)C9=O)cc4C)cc3OC)c(OC)c2)cc1C,"{""canonical_smiles"": ""*c1cc(C)c(/N=C/c2ccc(OCc3ccccc3COc3ccc(/C=N/c4cc(C)c(N5C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C5=O)c%108)C(=O)N(*)C9=O)cc4C)cc3OC)c(OC)c2)cc1C"", ""formula"": ""C64H46*2N4O8"", ""molecular_weight_M0"": ""999.092000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*c1cc(C)c(/N=C/c2ccc(OCc3ccccc3COc3ccc(/C=N/c4cc(C)c(-n5c(=O)c6ccc7c8ccc9c(=O)n(*)c(=O)c%10ccc(c%11ccc(c5=O)c6c7%11)c8c9%10)cc4C)cc3OC)c(OC)c2)cc1C"", ""repeat_unit_id"": ""ru_3719216fb8e9cd6e8106"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3719216fb8e9cd6e8106230d"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_37349791dae3c0cebf2c,RepeatUnit,ru_37349791dae3c0cebf2c,*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1,*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1,"{""canonical_smiles"": ""*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1"", ""formula"": ""C28H36*2O5Si2"", ""molecular_weight_M0"": ""508.763000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1"", ""repeat_unit_id"": ""ru_37349791dae3c0cebf2c"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""37349791dae3c0cebf2c2767"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3736ab107edb37d28243,RepeatUnit,ru_3736ab107edb37d28243,*N=P(*)(OCC(COCCOCCOC)OCCOCCOC)OCC(COCCOCCOC)OCCOCCOC,*N=P(*)(OCC(COCCOCCOC)OCCOCCOC)OCC(COCCOCCOC)OCCOCCOC,"{""canonical_smiles"": ""*N=P(*)(OCC(COCCOCCOC)OCCOCCOC)OCC(COCCOCCOC)OCCOCCOC"", ""formula"": ""C26H54*2NO14P"", ""molecular_weight_M0"": ""635.685000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*N=P(*)(OCC(COCCOCCOC)OCCOCCOC)OCC(COCCOCCOC)OCCOCCOC"", ""repeat_unit_id"": ""ru_3736ab107edb37d28243"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3736ab107edb37d282434868"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_373a956f4a853f3f884e,RepeatUnit,ru_373a956f4a853f3f884e,*CCOC(=O)NC1CCC(NC(=O)O*)CC1,*CCOC(=O)NC1CCC(NC(=O)O*)CC1,"{""canonical_smiles"": ""*CCOC(=O)NC1CCC(NC(=O)O*)CC1"", ""formula"": ""C10H16*2N2O4"", ""molecular_weight_M0"": ""228.248000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc"", ""raw_smiles"": ""*CCOC(=O)NC1CCC(NC(=O)O*)CC1"", ""repeat_unit_id"": ""ru_373a956f4a853f3f884e"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""373a956f4a853f3f884e68a6"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_373e1d63b61ba48bb277,RepeatUnit,ru_373e1d63b61ba48bb277,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,"{""canonical_smiles"": ""*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1"", ""formula"": ""C34H26*2N2O4"", ""molecular_weight_M0"": ""526.592000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1"", ""repeat_unit_id"": ""ru_373e1d63b61ba48bb277"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""373e1d63b61ba48bb277e36e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3742216d6744a57bf0b1,RepeatUnit,ru_3742216d6744a57bf0b1,*OC(*)CCC,*OC(*)CCC,"{""canonical_smiles"": ""*OC(*)CCC"", ""formula"": ""C4H8*2O"", ""molecular_weight_M0"": ""72.107000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc;tg"", ""raw_smiles"": ""*OC(*)CCC"", ""repeat_unit_id"": ""ru_3742216d6744a57bf0b1"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3742216d6744a57bf0b1fc20"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_374de7b8eba38be35489,RepeatUnit,ru_374de7b8eba38be35489,*CCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,*CCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,"{""canonical_smiles"": ""*CCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*"", ""formula"": ""C15H26*2N4O6"", ""molecular_weight_M0"": ""358.395000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*"", ""repeat_unit_id"": ""ru_374de7b8eba38be35489"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""374de7b8eba38be35489003e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_374f429ff9bdeb0e0b5e,RepeatUnit,ru_374f429ff9bdeb0e0b5e,*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,"{""canonical_smiles"": ""*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1"", ""formula"": ""C28H30*2N2O4"", ""molecular_weight_M0"": ""458.558000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1"", ""repeat_unit_id"": ""ru_374f429ff9bdeb0e0b5e"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""374f429ff9bdeb0e0b5e3a2c"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_37504dddb3bd02c16ee1,RepeatUnit,ru_37504dddb3bd02c16ee1,*N=P(*)(OCCOc1ccc2cc(Br)ccc2c1)OCCOc1ccc2cc(Br)ccc2c1,*N=P(*)(OCCOc1ccc2cc(Br)ccc2c1)OCCOc1ccc2cc(Br)ccc2c1,"{""canonical_smiles"": ""*N=P(*)(OCCOc1ccc2cc(Br)ccc2c1)OCCOc1ccc2cc(Br)ccc2c1"", ""formula"": ""C24H20*2Br2NO4P"", ""molecular_weight_M0"": ""577.209000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*N=P(*)(OCCOc1ccc2cc(Br)ccc2c1)OCCOc1ccc2cc(Br)ccc2c1"", ""repeat_unit_id"": ""ru_37504dddb3bd02c16ee1"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""37504dddb3bd02c16ee12b49"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_375bd1265dbdbd23b83d,RepeatUnit,ru_375bd1265dbdbd23b83d,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1"", ""formula"": ""C36H21*2F6N3O2"", ""molecular_weight_M0"": ""641.571000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1"", ""repeat_unit_id"": ""ru_375bd1265dbdbd23b83d"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""375bd1265dbdbd23b83d1012"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_376324904c1831a3636b,RepeatUnit,ru_376324904c1831a3636b,*CC(*)c1ccc(OC(C)=O)c(OC)c1,*CC(*)c1ccc(OC(C)=O)c(OC)c1,"{""canonical_smiles"": ""*CC(*)c1ccc(OC(C)=O)c(OC)c1"", ""formula"": ""C11H12*2O3"", ""molecular_weight_M0"": ""192.214000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(*)c1ccc(OC(C)=O)c(OC)c1"", ""repeat_unit_id"": ""ru_376324904c1831a3636b"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""376324904c1831a3636bd0d2"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_376dddc7d37820c03a62,RepeatUnit,ru_376dddc7d37820c03a62,*c1cccc(OCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,*c1cccc(OCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,"{""canonical_smiles"": ""*c1cccc(OCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1"", ""formula"": ""C37H32*2N2O6"", ""molecular_weight_M0"": ""600.671000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*c1cccc(OCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1"", ""repeat_unit_id"": ""ru_376dddc7d37820c03a62"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""376dddc7d37820c03a628aa1"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3779e080deeb281a85c7,RepeatUnit,ru_3779e080deeb281a85c7,*CC(*)OCC(CC)CCCC,*CC(*)OCC(CC)CCCC,"{""canonical_smiles"": ""*CC(*)OCC(CC)CCCC"", ""formula"": ""C10H20*2O"", ""molecular_weight_M0"": ""156.269000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(*)OCC(CC)CCCC"", ""repeat_unit_id"": ""ru_3779e080deeb281a85c7"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3779e080deeb281a85c7a890"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_377aaa6f3f45c8706570,RepeatUnit,ru_377aaa6f3f45c8706570,*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1,*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1,"{""canonical_smiles"": ""*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1"", ""formula"": ""C33H22*2N2O5"", ""molecular_weight_M0"": ""526.548000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1"", ""repeat_unit_id"": ""ru_377aaa6f3f45c8706570"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""377aaa6f3f45c8706570d2d3"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_377cc8d91dad5c3e4e68,RepeatUnit,ru_377cc8d91dad5c3e4e68,*CC(*)(C)c1ccc(C(C)C)cc1,*CC(*)(C)c1ccc(C(C)C)cc1,"{""canonical_smiles"": ""*CC(*)(C)c1ccc(C(C)C)cc1"", ""formula"": ""C12H16*2"", ""molecular_weight_M0"": ""160.260000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(*)(C)c1ccc(C(C)C)cc1"", ""repeat_unit_id"": ""ru_377cc8d91dad5c3e4e68"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""377cc8d91dad5c3e4e68842e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_3782da9adbf124537491,RepeatUnit,ru_3782da9adbf124537491,*c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n(*)c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1,*c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n(*)c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1,"{""canonical_smiles"": ""*c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n(*)c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1"", ""formula"": ""C26H12*2F6N2O4"", ""molecular_weight_M0"": ""530.380000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(-c2ccc(-n3c(=O)c4c(C(F)(F)F)c5c(=O)n(*)c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1"", ""repeat_unit_id"": ""ru_3782da9adbf124537491"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""3782da9adbf124537491a443"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_378deebc011f7eb0582b,RepeatUnit,ru_378deebc011f7eb0582b,*c1ccc(/C=C(\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(c3ccccc3)c3ccc(N(*)c4ccccc4)cc3)cc2)cc1,*c1ccc(/C=C(\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(c3ccccc3)c3ccc(N(*)c4ccccc4)cc3)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(/C=C(\\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(c3ccccc3)c3ccc(N(*)c4ccccc4)cc3)cc2)cc1"", ""formula"": ""C44H36*2N6O2"", ""molecular_weight_M0"": ""680.812000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(/C=C(\\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(c3ccccc3)c3ccc(N(*)c4ccccc4)cc3)cc2)cc1"", ""repeat_unit_id"": ""ru_378deebc011f7eb0582b"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""378deebc011f7eb0582bc120"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
